,Rodada,Tempo,Presas,Predadores,Alpha,Beta,Gamma,Delta,x0,y0,Resultado,Ambiente,Anos
29,1,0.2900000000000001,56.4257220585708,130.16100383041837,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
30,1,0.3000000000000001,56.32361067342224,129.82070352493585,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
31,1,0.3100000000000001,56.22283409170147,129.48049754954752,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
32,1,0.3200000000000001,56.12338546434133,129.14040019616058,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
33,1,0.3300000000000001,56.025257989573674,128.80042558253731,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
34,1,0.34000000000000014,55.92844491316541,128.4605876533878,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
35,1,0.35000000000000014,55.83293952863928,128.1209001814726,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
36,1,0.36000000000000015,55.738735177479896,127.78137676871498,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
37,1,0.37000000000000016,55.64582524932526,127.4420308473222,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
38,1,0.38000000000000017,55.55420318214426,127.10287568091522,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
39,1,0.3900000000000002,55.463862462400385,126.76392436566647,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
40,1,0.4000000000000002,55.3747966252021,126.42518983144515,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
41,1,0.4100000000000002,55.28699925444018,126.08668484296962,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
42,1,0.4200000000000002,55.20046398291234,125.74842200096629,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
43,1,0.4300000000000002,55.11518449243547,125.41041374333483,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
44,1,0.4400000000000002,55.031154513945886,125.07267234631901,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
45,1,0.45000000000000023,54.948367827587816,124.73520992568284,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
46,1,0.46000000000000024,54.866818262790474,124.39803843789161,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
47,1,0.47000000000000025,54.786499698334055,124.06116968129743,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
48,1,0.48000000000000026,54.7074060624049,123.72461529732881,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
49,1,0.49000000000000027,54.629531332640184,123.38838677168398,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
50,1,0.5000000000000002,54.55286953616237,123.05249543552753,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
51,1,0.5100000000000002,54.47741474960373,122.71695246668997,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
52,1,0.5200000000000002,54.403161099121235,122.38176889086995,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
53,1,0.5300000000000002,54.330102760402035,122.04695558283865,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
54,1,0.5400000000000003,54.25823395865986,121.7125232676462,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
55,1,0.5500000000000003,54.18754896862253,121.37848252182961,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
56,1,0.5600000000000003,54.11804211451094,121.04484377462195,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
57,1,0.5700000000000003,54.04970777000965,120.71161730916259,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
58,1,0.5800000000000003,53.98254035822938,120.37881326370794,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
59,1,0.5900000000000003,53.916534351661724,120.04644163284273,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
60,1,0.6000000000000003,53.85168427212618,119.7145122686912,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
61,1,0.6100000000000003,53.78798469070983,119.38303488212816,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
62,1,0.6200000000000003,53.72543022769986,119.05201904398962,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
63,1,0.6300000000000003,53.66401555250918,118.72147418628256,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
64,1,0.6400000000000003,53.603735383595264,118.39140960339384,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
65,1,0.6500000000000004,53.544584488372564,118.06183445329775,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
66,1,0.6600000000000004,53.48655768311859,117.73275775876218,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
67,1,0.6700000000000004,53.4296498328739,117.404188408553,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
68,1,0.6800000000000004,53.37385585133624,117.07613515863659,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
69,1,0.6900000000000004,53.319170700748934,116.74860663338009,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
70,1,0.7000000000000004,53.26558939178384,116.4216113267494,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
71,1,0.7100000000000004,53.21310698341892,116.09515760350453,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
72,1,0.7200000000000004,53.1617185828107,115.76925370039224,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
73,1,0.7300000000000004,53.11141934516183,115.44390772733563,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
74,1,0.7400000000000004,53.062204473583755,115.11912766862065,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
75,1,0.7500000000000004,53.01406921895488,114.7949213840793,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
76,1,0.7600000000000005,52.967008879774205,114.47129661026923,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
77,1,0.7700000000000005,52.92101880201073,114.14826096164974,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
78,1,0.7800000000000005,52.87609437894869,113.82582193175394,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
79,1,0.7900000000000005,52.8322310510289,113.5039868943569,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
80,1,0.8000000000000005,52.78942430568613,113.18276310463969,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
81,1,0.8100000000000005,52.747669677183005,112.8621577003491,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
82,1,0.8200000000000005,52.706962746440176,112.54217770295294,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
83,1,0.8300000000000005,52.66729914086325,112.22283001879079,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
84,1,0.8400000000000005,52.62867453416639,111.90412144022008,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
85,1,0.8500000000000005,52.59108464619284,111.58605864675731,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
86,1,0.8600000000000005,52.554525242732396,111.26864820621437,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
87,1,0.8700000000000006,52.5189921353361,110.95189657582978,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
88,1,0.8800000000000006,52.48448118112812,110.6358101033948,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
89,1,0.8900000000000006,52.45098828261506,110.32039502837426,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
90,1,0.9000000000000006,52.41850938749275,110.00565748302202,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
91,1,0.9100000000000006,52.38704048845064,109.69160349349096,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
92,1,0.9200000000000006,52.356577622973944,109.37823898093741,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
93,1,0.9300000000000006,52.32711687314361,109.06556976261996,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
94,1,0.9400000000000006,52.298654365434196,108.75360155299252,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
95,1,0.9500000000000006,52.27118627050984,108.44233996479153,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
96,1,0.9600000000000006,52.24470880301832,108.13179051011736,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
97,1,0.9700000000000006,52.21921822138343,107.82195860150965,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
98,1,0.9800000000000006,52.19471082759558,107.51284955301675,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
99,1,0.9900000000000007,52.171182967000924,107.20446858125888,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
100,1,1.0000000000000007,52.14863102808895,106.89682080648531,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
101,1,1.0100000000000007,52.12705144227869,106.58991125362519,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
102,1,1.0200000000000007,52.106440683703624,106.28374485333218,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
103,1,1.0300000000000007,52.086795268995324,105.97832644302271,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
104,1,1.0400000000000007,52.068111757065985,105.67366076790788,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
105,1,1.0500000000000007,52.05038674888988,105.36975248201892,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
106,1,1.0600000000000007,52.033616887283785,105.06660614922625,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
107,1,1.0700000000000007,52.017798856686525,104.76422624425184,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
108,1,1.0800000000000007,52.00292938293765,104.46261715367532,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
109,1,1.0900000000000007,51.98900523305531,104.16178317693324,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
110,1,1.1000000000000008,51.97602321501344,103.86172852731184,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
111,1,1.1100000000000008,51.9639801775183,103.56245733293319,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
112,1,1.1200000000000008,51.95287300978439,103.26397363773461,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
113,1,1.1300000000000008,51.94269864130988,102.96628140244142,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
114,1,1.1400000000000008,51.933454041651544,102.66938450553297,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
115,1,1.1500000000000008,51.925136220199285,102.37328674420195,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
116,1,1.1600000000000008,51.91774222595035,102.07799183530688,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
117,1,1.1700000000000008,51.911269147283164,101.78350341631793,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
118,1,1.1800000000000008,51.90571411173099,101.48982504625589,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
119,1,1.1900000000000008,51.90107428575534,101.19696020662438,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
120,1,1.2000000000000008,51.89734687451928,100.90491230233523,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
121,1,1.2100000000000009,51.89452912166056,100.61368466262705,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
122,1,1.2200000000000009,51.89261830906479,100.32328054197703,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
123,1,1.2300000000000009,51.89161175663849,100.03370312100584,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
124,1,1.2400000000000009,51.89150682208228,99.74495550737585,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
125,1,1.2500000000000009,51.89230090066401,99.45704073668234,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
126,1,1.260000000000001,51.893991424992144,99.1699617733381,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
127,1,1.270000000000001,51.896575864789156,98.88372151145101,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
128,1,1.280000000000001,51.90005172666519,98.59832277569501,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
129,1,1.290000000000001,51.90441655389192,98.3137683221741,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
130,1,1.300000000000001,51.90966792617665,98.03006083927967,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
131,1,1.310000000000001,51.91580345943672,97.74720294854099,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
132,1,1.320000000000001,51.92282080557417,97.46519720546891,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
133,1,1.330000000000001,51.93071765225084,97.18404610039286,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
134,1,1.340000000000001,51.939491722663774,96.90375205929108,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
135,1,1.350000000000001,51.94914077532104,96.62431744461405,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
136,1,1.360000000000001,51.959662603817996,96.34574455610134,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
137,1,1.370000000000001,51.97105503661398,96.06803563159166,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
138,1,1.380000000000001,51.98331593680954,95.79119284782624,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
139,1,1.390000000000001,51.99644320192405,95.51521832124563,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
140,1,1.400000000000001,52.01043476367399,95.24011410877975,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
141,1,1.410000000000001,52.02528858775166,94.96588220863144,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
142,1,1.420000000000001,52.0410026736045,94.69252456105332,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
143,1,1.430000000000001,52.057575054215,94.42004304911812,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
144,1,1.440000000000001,52.07500379588119,94.1484394994825,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
145,1,1.450000000000001,52.093286997997765,93.87771568314432,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
146,1,1.460000000000001,52.11242279283784,93.60787331619336,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
147,1,1.470000000000001,52.132409345335354,93.33891406055571,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
148,1,1.480000000000001,52.15324485286813,93.07083952473161,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
149,1,1.490000000000001,52.17492754504162,92.80365126452693,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
150,1,1.500000000000001,52.19745568347335,92.5373507837783,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
151,1,1.5100000000000011,52.220827561578055,92.27193953507177,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
152,1,1.5200000000000011,52.24504150435352,92.00741892045534,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
153,1,1.5300000000000011,52.27009586816719,91.74379029214506,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
154,1,1.5400000000000011,52.295989040543425,91.48105495322496,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
155,1,1.5500000000000012,52.32271943995161,91.21921415834068,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
156,1,1.5600000000000012,52.35028551559494,90.95826911438702,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
157,1,1.5700000000000012,52.37868574719996,90.69822098118925,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
158,1,1.5800000000000012,52.407918644806934,90.43907087217835,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
159,1,1.5900000000000012,52.43798274856091,90.18081985506014,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
160,1,1.6000000000000012,52.46887662850364,89.92346895247842,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
161,1,1.6100000000000012,52.50059888436618,89.66701914267203,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
162,1,1.6200000000000012,52.533148145362404,89.41147136012597,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
163,1,1.6300000000000012,52.5665230699832,89.1568264962166,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
164,1,1.6400000000000012,52.6007223457915,88.9030853998509,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
165,1,1.6500000000000012,52.63574468921815,88.65024887809989,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
166,1,1.6600000000000013,52.67158884535846,88.39831769682628,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
167,1,1.6700000000000013,52.70825358776969,88.14729258130625,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
168,1,1.6800000000000013,52.74573771826926,87.89717421684546,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
169,1,1.6900000000000013,52.78404006673375,87.6479632493895,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
170,1,1.7000000000000013,52.82315949089875,87.39966028612857,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
171,1,1.7100000000000013,52.86309487615947,87.15226589609647,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
172,1,1.7200000000000013,52.90384513537217,86.90578061076414,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
173,1,1.7300000000000013,52.94540920865638,86.66020492462758,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
174,1,1.7400000000000013,52.987786063197895,86.41553929579024,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
175,1,1.7500000000000013,53.03097469305261,86.17178414653998,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
176,1,1.7600000000000013,53.074974118951104,85.92893986392056,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
177,1,1.7700000000000014,53.11978338810402,85.68700680029782,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
178,1,1.7800000000000014,53.165401574008236,85.44598527392044,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
179,1,1.7900000000000014,53.2118277762538,85.20587556947541,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
180,1,1.8000000000000014,53.25906112033165,84.96667793863823,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
181,1,1.8100000000000014,53.307100757442115,84.72839260061792,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
182,1,1.8200000000000014,53.35594586430413,84.49101974269685,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
183,1,1.8300000000000014,53.40559564296529,84.25455952076534,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
184,1,1.8400000000000014,53.45604932061255,84.01901205985128,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
185,1,1.8500000000000014,53.507306149383794,83.7843774546446,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
186,1,1.8600000000000014,53.55936540618003,83.5506557700168,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
187,1,1.8700000000000014,53.61222639247837,83.31784704153544,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
188,1,1.8800000000000014,53.66588843414576,83.08595127597371,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
189,1,1.8900000000000015,53.72035088125335,82.85496845181515,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
190,1,1.9000000000000015,53.77561310789167,82.62489851975346,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
191,1,1.9100000000000015,53.8316745119864,82.39574140318756,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
192,1,1.9200000000000015,53.888534515114905,82.16749699871184,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
193,1,1.9300000000000015,53.94619256232345,81.94016517660171,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
194,1,1.9400000000000015,54.00464812194506,81.71374578129443,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
195,1,1.9500000000000015,54.06390068541804,81.48823863186536,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
196,1,1.9600000000000015,54.12394976710518,81.26364352249954,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
197,1,1.9700000000000015,54.18479490411359,81.03996022295875,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
198,1,1.9800000000000015,54.24643565611515,80.81718847904412,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
199,1,1.9900000000000015,54.308871605167646,80.59532801305406,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
200,1,2.0000000000000013,54.37210235553641,80.37437852423797,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
201,1,2.010000000000001,54.43612753351668,80.15433968924549,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
202,1,2.020000000000001,54.50094678725647,79.93521116257133,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
203,1,2.0300000000000007,54.566559786580044,79.71699257699588,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
204,1,2.0400000000000005,54.63296622281198,79.49968354402144,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
205,1,2.0500000000000003,54.70016580860177,79.2832836543044,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
206,1,2.06,54.768158277748924,79.06779247808302,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
207,1,2.07,54.836943385028704,78.85320956560123,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
208,1,2.0799999999999996,54.90652090601827,78.63953444752822,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
209,1,2.0899999999999994,54.976890636923414,78.42676663537402,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
210,1,2.099999999999999,55.04805239440573,78.21490562190101,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
211,1,2.109999999999999,55.12000601541029,78.00395088153148,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
212,1,2.1199999999999988,55.1927513569938,77.79390187075124,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
213,1,2.1299999999999986,55.2662882961532,77.5847580285093,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
214,1,2.1399999999999983,55.34061672965466,77.3765187766137,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
215,1,2.149999999999998,55.4157365738631,77.1691835201235,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
216,1,2.159999999999998,55.491647764572,76.96275164773704,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
217,1,2.1699999999999977,55.568350256833725,76.75722253217633,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
218,1,2.1799999999999975,55.645844024790144,76.55259553056786,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
219,1,2.1899999999999973,55.724129061503675,76.34886998481966,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
220,1,2.199999999999997,55.803205378788654,76.14604522199478,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
221,1,2.209999999999997,55.88307300704306,75.94412055468115,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
222,1,2.2199999999999966,55.96373199508054,75.74309528135784,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
223,1,2.2299999999999964,56.0451824099628,75.54296868675792,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
224,1,2.239999999999996,56.127424336832206,75.34374004222774,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
225,1,2.249999999999996,56.210457878744755,75.14540860608281,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
226,1,2.259999999999996,56.29428315650323,74.94797362396031,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
227,1,2.2699999999999956,56.37890030849064,74.75143432916815,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
228,1,2.2799999999999954,56.464309490503936,74.55578994303079,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
229,1,2.289999999999995,56.550510875587825,74.36103967523174,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
230,1,2.299999999999995,56.6375046538689,74.1671827241528,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
231,1,2.3099999999999947,56.725291032389904,73.97421827721008,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
232,1,2.3199999999999945,56.81387023494415,73.78214551118693,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
233,1,2.3299999999999943,56.903242501910114,73.59096359256351,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
234,1,2.339999999999994,56.99340809008616,73.40067167784355,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
235,1,2.349999999999994,57.08436727252538,73.21126891387779,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
236,1,2.3599999999999937,57.17612033837048,73.02275443818456,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
237,1,2.3699999999999934,57.268667592688885,72.83512737926728,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
238,1,2.3799999999999932,57.36200935630775,72.64838685692894,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
239,1,2.389999999999993,57.45614596564913,72.46253198258383,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
240,1,2.399999999999993,57.55107777256511,72.27756185956623,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
241,1,2.4099999999999926,57.64680514417302,72.09347558343632,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
242,1,2.4199999999999924,57.743328462690585,71.91027224228317,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
243,1,2.429999999999992,57.840648125271066,71.72795091702513,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
244,1,2.439999999999992,57.93876454383839,71.54651068170728,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
245,1,2.4499999999999917,58.03767814492218,71.36595060379626,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
246,1,2.4599999999999915,58.137389369492745,71.18626974447245,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
247,1,2.4699999999999913,58.237898672795936,71.00746715891938,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
248,1,2.479999999999991,58.33920652418793,70.82954189661065,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
249,1,2.489999999999991,58.441313406969854,70.65249300159418,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
250,1,2.4999999999999907,58.54421981822228,70.47631951277401,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
251,1,2.5099999999999905,58.64792626863951,70.30102046418948,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
252,1,2.5199999999999902,58.75243328236371,70.12659488529198,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
253,1,2.52999999999999,58.857741396818845,69.95304180121927,0.6,0.006,0.6,0.006,60,140,Ganhou,Aquático,20
